	tweet_id	tweet_text	label
2601	109976	📺🔴 @futuro_360: Con estudio de seroprevalencia y testeo masivo, buscan dimensionar el impacto del #COVID19 en hogares para adultos mayores.Revisa la nota completa aquí ⬇️https://t.co/ETDmhteKKx	Lit-News_mentions
554	202267	@rsulaIguarn2 Yo me hice la prueba del Covid19 y me hicieron estas preguntas por teléfono, si tenía algunos de estos sintomas..escurrimiento nasal,dolor de cabeza,tos,dolor de pecho,falta de apetito,dolor de garganta,calentura y algunas dos mas que se me escapan.	Self_reports
4062	303814	Tengo síntomas de gripa desde ya casi dos semanas. El examen de COVID-19 salió negativo pero sigo con mucha fiebre, dolor de garganta y flemas. Puede ser gripa común pero necesito algo que me quite esto ya. Qué me recomiendan. 🥺	Self_reports
4249	101550	En España hubo una epidemia  importante a principios del 19 con tos seca fiebre alta perdida de olfato y gusto mareos diarrea dolor de estomago,  mi nieta 10a estubo conmigo y no se contagio 🤔El coronavirus podría haber llegado a Italia hace seis meses https://t.co/mJCbyYaU00	Lit-News_mentions
2971	112242	Fue al médico por dolor de pie. Y le pusieron que tenía Covid??? #COVID #Covid_19 #coronavirus #17MillonesDeVacunas #YoNoMeVacuno #2021 https://t.co/UVil8nSwUz	Lit-News_mentions
2916	101812	"Chiche Ferro explicó cómo se enteró que tenía coronavirus: ""No perdí el gusto ni el olfato”https://t.co/VQXCSvvsaF https://t.co/mwSQWG1lYJ"	Lit-News_mentions
4375	103572	Mitos y verdades sobre la vacunación.  Fuente: CNN COVID-19 VACCINE MYTHS https://t.co/xNj5sRlCyS¡Al vacunarte te proteges tú y proteges a los tuyos! 🦠 💉 ¡Vacúnate! 💉🦠#TodoPanamá #ElVirusLoParasTú #ElVirusLoParoYo #VacúnateYVence #TodoPanamáSeVacuna https://t.co/dRseBbpWgx	Lit-News_mentions
8900	301001	Ando psicosomático porque me dijeron que tenía sospechas de covid19 jajaja.Siento la garganta rasposa y febrililla molesta.Y creo que mi culo se ha enamorado del retrete pues no aguanta estar más de una hora lejos de él.	non-personal_reports
2152	103112	#Covid19 #Contingencia Si tienes algún síntoma de enfermedad respiratoria al toser o estornudar, cubre tu boca y nariz con el codo flexionado o con un pañuelo y de ser posible, guarda reposo. https://t.co/LVayz3qnTl	Lit-News_mentions
977	304895	@MartinSantosR @IvanDuque @JoeBiden Yo me preocuparía más por preguntar, si alguien le aviso a @IvanDuque que hace días salió la vacuna contra el #COVID19 creo que no se ha dado cuenta de eso.#ElPeorPresidente #DuqueNoDejoSinVacuna  #YLaVacunaPaCuando  😱🤦‍♂️🤷‍♂️	non-personal_reports
1802	110177	👨 Parte de las interrogantes sobre los efectos por infección de Covid-19 se relacionan con la fertilidad y las respuestas podrían no ser muy alentadoras. https://t.co/edo7QTxTnp	Lit-News_mentions
6542	301733	@MANOLORMENDOZA @_CarlosRivera Que tal si no puede respirar? Que tal si tiene COVID19 @_CarlosRivera QUE PASA?	non-personal_reports
9902	104984	Salud reconoce pérdida de olfato y otros síntomas para Covid-19 https://t.co/TIG18yCKxV a través de @sinfuerochiapas	Lit-News_mentions
3165	303832	No usan la mascarilla. Viajando en tren y una sudamericana no solo no llevaba mascarilla, sino q cuando le llamé la atención se acercó a mi y me tosió delante de mi cara. Si se contagian que asuman las consecuencias por irresponsables, podría decir : lo siento, pero no es verdad.	non-personal_reports
2787	200277	Qué pánico. Tenía fiebre y me dolía tanto la cabeza como el cuerpito en exceso, no me podía ni tocar. Pasar por esa vaina en pleno Covid-19 no es un buen plan.	Self_reports
631	105445	Noticias de Alicante: Los malos humos del covid-19 https://t.co/LYErqo9uK8 #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos	Lit-News_mentions
3419	302376	Hoy uno de esos núms es mi abuela Carmen. 91años,9hijos, 13nietos, 7biznietos y otro en camino. Una guerra, una postguerra y se va cn el covid. Mi guerrera, mi luchadora. Mi abuela. Hoy brindaré por ti. #covid19 #abuela #estepa	non-personal_reports
2602	304744	39.6 de fiebre, dolor de garganta, estoy sensible con todo, creo que el primer infectado de coronavirus en arg soy yo	Self_reports
5384	105096	⚽ Fabricio Fontanini dio positivo de Covid-19 | El defensor se encuentra aislado y con fiebre como síntoma principal de la enfermedad. https://t.co/YyTnbpTBrN https://t.co/DUFIKrbZWz	Lit-News_mentions
4833	101020	"""Si usted tiene COVID-19, y sus síntomas son tos seca y dolor de garganta pero se siente físicamente bien, permanezca aislado en su casa"": María Angélica Maya, Infectóloga.🎥 Resuelve dudas sobre el COVID-19 en nuestro #FacebookLive ➡️ https://t.co/WJwDhoLh4r https://t.co/GBoJGIvWB7"	Lit-News_mentions
7756	101492	El miedo al coronavirus aumenta los casos de sarampión y fiebre amarilla en Brasil https://t.co/NnF8itclnb	Lit-News_mentions
7465	101204	Sujetos a la brutalidad de la naturaleza | El futuro tras el coronavirus con @el_pais https://t.co/Beiak4Wi5R #GH19_PA #GH19_PB #GH19_PS Tema 1	Lit-News_mentions
4844	105261	Defensa reconoce que tiene 172 militares con coronavirus tras 12 días negándose a dar datos https://t.co/6XwWWezy22 https://t.co/Xvh02ISBAE	Lit-News_mentions
942	302168	@suarezgohio @RugelesFutbol Pero si las mismas farmacéuticas y hasta la OMS han advertido (en letra pequeña) que la miocarditis es un efecto adverso de la vacuna, y nunca ha sido una secuela del coronavirus, qué quiere que diga?No les suena tantos casos? No les hace bulla? No cuestionan?🙄	non-personal_reports
2286	109922	Parlem Empreses te ofrece una amplia gama de sistemas de cámaras térmicas especialmente diseñadas para detectar cualquier caso de fiebre de manera rápida y eficaz ante la alerta sanitaria generada por el Covid-19 https://t.co/YEKePru3fK	Lit-News_mentions
167	201236	chavales me han detectado coronavirus y la verdad es que tengo el sistema inmunológico fatal así que esto es una despedida lo siento mucho me he divertido estos años en esta red social y la verdad es que me lo acabo de inventar si lees esto me debes un beso si sigues leyendo 2	Self_reports
2239	303833	@lucerin08 @lucerin08 tócate la frente pa' ve si ta' caliente?. Estas tosiendo?. Ya te vacunaste?. Mira, cuidao si se te pegó el COVID19?. 🤔🤔🤔 Solo así podría yo entender tu tuit. Pero, pero... Dime que e' de jugando?. 🤨🤨🤨	non-personal_reports
1549	104233	Tenemos los Exitos que Te Mueven 24/7 | #NowPlaying 'Shape Of You (Barry Harris Mix)' de Ed Sheeran y puedes escucharlo SIN COMERCIALES desde https://t.co/0hGm5Bn3ke o tu móvil en https://t.co/K7oAustqIF  Infórmate #COVID_19 https://t.co/GvkMhbmc2s https://t.co/1hUZGGQWpA	Lit-News_mentions
588	110930	Decenas de niños quedan expuestos al COVID-19 tras tomarse fotos con Santa Claus en EU https://t.co/GuanUt9ZC0 https://t.co/wpYkzhCbWJ	Lit-News_mentions
6696	102826	Agencia reguladora de medicamentos de EE.UU. revoca la autorización para tratar a pacientes con coronavirus con la hidroxicloroquina - RT https://t.co/5ky6rgmIN6	Lit-News_mentions
2397	110521	AGARRA DATO - Estos son los tapabocas que te ayudarán a prevenir el contagio por Covid-19 😷 (+detalles)  🗞 https://t.co/PNXkhY7cea	Lit-News_mentions
1838	300593	en mi viejo #zonatoscal #confinamiento #pensandoen #domingo #covid19 #ruedadeprensa @debuenas  voy por aidos pero un día volveré a buscar a mi querer, ....mi terrible nostalgia... https://t.co/5FDCCFITkg	non-personal_reports
2188	108638	COVID-19 iguala número de muertes de fiebre española en EU https://t.co/lYN5IVcc3S https://t.co/nNpIvEilMb	Lit-News_mentions
4165	104306	Qué difícil ser humano en estos tiempos, dengue, coronavirus y por si fuese poco te cortan la luz a la siesta🤦‍♀️	Lit-News_mentions
1479	303827	Rabia e impotencia ver en fotos a mi abuela de padre (86), mujer trabajadora autónoma con oxígeno. Llegó el COVID19 y no, no fue por negligencia de una mujer de tercera edad que vive sola por voluntad en otra provincia. Ella no tiene mi privilegio para quedarse en casa siempre.	non-personal_reports
3331	300225	@jrsestaca No solo tiene vitamina C . La Manzanilla el Jengibre asi como la Equinacea  tienen efectos inmunoestimulantes y efectos  antiviral incluyendo a las cepas de coronavirus y la Aspirina es un antiinflamatorio( AINES) y anticoagulante .	non-personal_reports
6242	200044	@Nico_alvarezz2 ura cuidado llama al siprosa para que te hagan el hisopado, la perdida del gusto es síntoma de coronavirus. encima me contaron x ahi q escuchas blink yo que vos llamo ya	Self_reports
9102	101932	Otras 131 muertos con coronavirus y hubo desorganización en la vacunación en CABA https://t.co/8g4ZHz8aDu vía @laprovinciabsas	Lit-News_mentions
2959	101351	Disque que no tiene COVID-19 pero si tiene dolor de garganta, perdió el sabor y olfato. Y no va salir por 10 días.	Lit-News_mentions
3112	108726	Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. #ANDePaz https://t.co/Fd8y533054	Lit-News_mentions
4566	108467	Fotos: personas en la calle bebiendo y sin la mascarilla puesta en pleno coronavirus https://t.co/dR0ca5ArYc https://t.co/6r05Pfpv53	Lit-News_mentions
390	104081	Dolor de garganta, tos seca y fiebre, son algunos de los síntomas que presenta el #COVID19. #UnidosLoHacemos https://t.co/02RHKxvlA4	Lit-News_mentions
1091	111177	"☑️Inicia el webinar: ""Integración regional para la recuperación económica""Un espacio para evaluar las prioridades políticas para ALC tras la crisis de COVID-19 en los ámbitos de la integración regional y las cadenas de valor mundiales‼️Participa‼️👇👇https://t.co/X3Lh5I7OcZ https://t.co/Sr492eXEWn"	Lit-News_mentions
7640	104821	👨🏽‍⚕️GOBIERNO REGIONAL Y ESSALUD SUSCRIBEN CONVENIO PARA ATENCIÓN UNIVERSAL DE PACIENTES COVID-19Los infectados con coronavirus tendrán derecho a la atención médica adecuada en los establecimientos independientemente del seguro que posean.➤ https://t.co/8zNTiaJkcz https://t.co/bkVwOLKdFo	Lit-News_mentions
4127	102376	Fiebre, cansancio, tos seca, dolor generalizado, congestión nasal y dificultad para respirar, son algunos de los síntomas que gradualmente pueden aparecerAnte la propagación del COVID-19 en México y para evitar que los contagios por esta https://t.co/t3DFa8mzBS https://t.co/AvXUMMTNyk	Lit-News_mentions
6205	200096	Así como hoy toda tos sugiere coronavirus, los síntomas de Capriles sugieren emponzoñamiento por alacrán, dada la epidemia de ese mal que nos aflige. Me perdone Dios si no lo es. Pero es dado sospecharlo	Self_reports
5919	105633	ELEVACIÓN DEL SEGMENTO ST EN PACIENTES CON COVID-19Se ha observado lesión miocárdica con elevación del segmento ST en pacientes Covid-19. Con una mediana de edad de 63 años, el 83% eran hombres y el 33% tenía dolor en el pecho en el momento de la elevación del segmento ST. https://t.co/HpdNlxxxZX	Lit-News_mentions
3094	203290	Día 1 - congestión Día 2 - congestión leve, tos leve.Día 3 - dolor estomacal fuerte, chao olfatoDía 4(7) - poco dolor estomacal, el dr me dijo que voy en la mitad 7/14, casi nada de tos.Te venceré #COVID19 con fe en Dios y mi familia!	Self_reports
303	304768	Ayer me dio un poco de fiebre y mi cabeza automáticamente pensó en CORONAVIRUS, y no que tengo una herida de una intervención que ayer no podía mojar y que no paraba de sangrar :))))))))))	Self_reports
2687	200267	#Sonora Al primer síntoma de tos, fiebre, dolor de cabeza o garganta, malestar general, pérdida del gusto, olfato o sospecha de padecer #COVID19 por haber convivido con alguien positivo al virus, acudir a los centros Anticipa. 7 muertes y 205 nuevos contagios.@Enrique_Clausen https://t.co/WI4Wu2s7lV	Self_reports
7894	102617	☝️🇪🇸🖋👓 “Un nuevo tratamiento elimina los efectos del #coronavirus en seis días” 👉 https://t.co/38QvogB2gG vía @cronicaglobal	Lit-News_mentions
4100	200194	Llevo un par de días con tos y no sé si tengo coronavirus o The Operator va a por mí. Ojalá sea lo segundo.	Self_reports
4463	110607	🗞  Coronavirus en la farándula: Coco Sily dio positivo de covid-19 y está internado: El actor y humorista anunció en sus redes sociales que tiene covid-19. Había sido ingresado de urgencia por un fuerte dolor abdominal https://t.co/2ATlYOiYda #Rosario3	Lit-News_mentions
217	103929	#Coronavirus #Comodoro  ANALIZAN UN CASO SOSPECHOSO DE CORONAVIRUS EN COMODORO  Se trata de un hombre que habría llegado de Brasil y el lunes a la tarde  presentó fiebre alta, tos y dificultad para respirar. https://t.co/xn0kMfHXh7	Lit-News_mentions
134	102077	@Ibra_official volvió a los entrenamientos del Milan después de cumplir su cuarentena tras dar positivo a Coronavirus👉https://t.co/Y6JktJSBzD#FutbolInternacional	Lit-News_mentions
1907	108683	¡QUÉ DOLOR! Muere la segunda médico falconiana con síntomas asociados al COVID-19 (estaba detenida en un destacamento de la GNB) https://t.co/VXkF1CKpYY	Lit-News_mentions
5051	302384	@manosanrr @JBorgunder Jajajajajajaja excelente, yo supuse que los cigarros también tenían que ver con los conflictos adentro y las adiciones. No me jode si les llevan dulce de leche pero me choca particularmente porque es peor para el coronavirus, igual una caja menos de puchos es lo mismo	non-personal_reports
3215	102922	La @SEPREMGUATEMALA confirma que la subsecretaria Silvia Hernández dio positivo a coronavirus (COVID-19). Además, se informa que su estado de salud es estable y los síntomas de la enfermedad sin leves.   #GuatemalaNoSeDetiene🇬🇹 #JuntosSaldremosAdelante https://t.co/e2BorGH9cY	Lit-News_mentions
2550	110341	Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/bNygtWHFMs	Lit-News_mentions
8534	102507	@rubiapsicologa tener buen olfato trae desventajas. Y ahora con el Covid-19 muchas personas lo perdieron y 😷	Lit-News_mentions
2969	200087	Amanezco con dolor muscular automáticamente yo “Coronavirus” y no el ejercicio que realice ayer después de 2 años de sedentarismo.	Self_reports
4476	301887	"@droscarnoguera Asi es. Mi hijo tuvo influenza en febrero y no le bajaba la fiebre. Le dieron Tamiflu. El cuento es que cuando volvio a la semana un companerito le dijo: ""Yo tenia el flu pero mi mama me dijo que tenia que venir a clases!"" Me dio tanta rabia!!Imaginate con Covid19!😱"	non-personal_reports
2159	108841	#EntretenimientoSMAD Murió por Covid-19 el pianista de la Nómina del Pin, Marlon Polo Armenta.⬇️⬇️https://t.co/EXVZrFss0G	Lit-News_mentions
2128	110654	@SKT_Pablinsky @chiristianpp @Cooperativa Se nota que estas con Covid19, (sin olfato) y que eres ignorante de la historia... ve a la biblioteca nacional y busca esta noticia, o mejor pregúntale a la banda terrorista que anda caminando libre por allí ó tus tíos y abuelos que andaban en estos pasos. Gracias se descubrió.!	Lit-News_mentions
248	108893	Coronavirus: cómo logró Taiwán combatir con éxito la pandemia sin hacer confinamientos https://t.co/zdyeIE6hc8 Vía @ZumbyNews https://t.co/vomxLVEPL5	Lit-News_mentions
4977	200167	@alferdez muy claros los datos pero de nada sirven si no me mostras el índice de testeos de coronavirus que estamos realizando en el país.	Self_reports
3217	110233	Carencia de cuidados paliativos, un dolor extra para pacientes de COVID-19 https://t.co/Xkp3nhkw2R https://t.co/giqNXMtUES	Lit-News_mentions
5287	104963	#DiaMundialContraElCancer | Cáncer y covid-19 deben convivir. Retomar los nuevos diagnósticos, evitar las demoras para revisiones e impulsar la investigación son algunos de los puntos que pide la AECC en un documento global. Por @alilo1920 https://t.co/PfRkyIX3ze https://t.co/GryIOtayWt	Lit-News_mentions
511	304351	Mis primeros síntomas son del 13 de marzo, dolor muscular y febrícula (37,2). Enseguida saltan las alarmas: mi mujer tiene programado el parto para el 18. Tras llamar al ginecólogo activan el protocolo de coronavirus, que en realidad en esas fechas todavíahttps://t.co/7RA9rk4pVR	Lit-News_mentions
424	105871	NOTICIAS | Arde un hospital en Bagdad: más de 80 muertos.El siniestro fue provocado por el estallido de bombonas de oxígeno. El centro de salud estaba dedicado a pacientes de coronavirus. Unas 90 personas pudieron ser rescatadas .vía @dw_espanol https://t.co/COQsL2J4Kl	Lit-News_mentions
7384	100529	Brillante!!- Los deportes de invierno deberán ser practicados en musculosa y short, para garantizar fiebre, gripe y covid-19 😏😏😀😀😎😎🤷‍♂️🤷‍♂️	Lit-News_mentions
2386	103353	Pacientes de varios países que tuvieron covid-19 han reportado este fenómeno: presentar algunos síntomas de forma persistente y durante meses. Algunos de ellos son cefalea, debilidad, dolor torácico y pérdida del gusto o del olfato. #VCTElMercurio https://t.co/470SsqMTug https://t.co/1rUnsPTGpx	Lit-News_mentions
412	304046	La toma de temperatura, como filtro para entrar a algún lugar, es totalmente innecesaria y nada confiable  ya que la fiebre no es un síntoma cardinal en COVID19, una persona con la enfermedad asintomática no presentará fiebre pero estará esparciendo el virus por todas partes. https://t.co/cwJHh3Gg9F	non-personal_reports
313	111744	@DebateconNacho @HaciendaSV @Nelfuent @Facebook @YouTube Aquí esta Entrevista con  Dra María Eugenia Barrientos: COVID-19 con:Ibuprofeno Un Antigripal yUn antibiótico .https://t.co/VFtz20r44x https://t.co/J6c8q3XNzS	Lit-News_mentions
5509	304793	Como Buen Salvadoreño, ME LAVARE LAS MANDOS CONSTANTEMENTE, TOMARE MEDIDAS PARA MI PROTECCIÓN DE CORONAVIRUS Y SI ESTOY CON GRIPE, TOS..ETC. NO SALDRÉ DE MI CASA, aunque pensare en el..... https://t.co/J8QfesRxxU	Self_reports
570	110347	"""Afirmó que tras los estudios pertinentes se corroboró que únicamente tenía neumonia, sin dificultad respiratoria y """"no contaba con antecedentes de viaje a los lugares establecidos en los lineamientos operacionales""""."""	Lit-News_mentions
6133	301516	"""@KajiSmash Y una dijo algo del coronavirus La otra preguntó qué era """" + Un virus de los chinos - Ah que ahí por las fábricas no pueden respirar bien y se vienen aquí. Me lo van a pegar, ¿eso se contagia?""""  Yo creo que ya os imagináis la conversación en general"""	non-personal_reports
6085	108320	#Importante 🧐 |  Síntomas del coronavirus: en qué se diferencia la pérdida de olfato y gusto por covid-19 de la producida por un resfriado   https://t.co/x5cKvlQoNe	Lit-News_mentions
3471	303446	Dios por favor ayuden, mis hijos hace dos meses pasaron por esta situación y amigos  ayudaron para comprar mi tratamiento y alimentos,hermanos en los hospitales no tienen ni agua potable.	non-personal_reports
588	103091	#CrónicasEnCuarentena | Dos días con fiebre, dolor de cabeza, falta de apetito, y mucha debilidad. Eran los síntomas que tenía Andrés, un joven de 25 años que vive solo en plena pandemia. En lo primero que pensó fue en el coronavirus. Por: @lucelysRo https://t.co/dTMuBNkwjl https://t.co/h6bchsElxD	Lit-News_mentions
6594	104683	"Roxy Vázquez tiene coronavirus La periodista de TN confirmó la noticia. Aunque debe permanecer aislada, aseguró ""Estoy bien, solo tengo dolor de cabeza"". https://t.co/PdxXDSYLBd"	Lit-News_mentions
4273	109367	Las últimas noticias sobre el coronavirus https://t.co/WKLIArtrBy a través de @YahooActualidad Aquí tenemos a todos los covidiotas que están jodiendo la pava. Los jóvenes tendrán de dos a tres años secuelas. No se pueden esperar. El tiempo pone a cada uno en su sitio. Atentos.	Lit-News_mentions
6635	110707	Que entiendan que los perros, gatos, caballos, etc. no transmiten el coronavirus https://t.co/ZbtIPCEEBt vía @sosvox	Lit-News_mentions
1996	101113	"""Estaba oxigenando muy poco"". 'El Teacher' López Dóriga devastado tras muerte de ser querido por coronavirus: ""Me quedo con el dolor"". (FOTO) 👉🏽 https://t.co/sMzhnYHr2y https://t.co/9hP2AEHrp1"	Lit-News_mentions
5786	302341	¿Cómo le digo a mi papá que los vídeos de 5 minutos que me manda del coronavirus tienen información falsa?	non-personal_reports
5445	111695	Dolor, gratitud, resignación... Un año de coronavirus según 18 personajes públicos valencianos https://t.co/RrahTV104W a través de @ElDesmarque_VCF	Lit-News_mentions
4173	301155	@solopoesia @jorgemasaya Mis hijos la semana pasada tuvieron gripe con fiebre de un día. Cada uno, son tres. No todo es coronavirus... Ojo	non-personal_reports
8817	101495	En un estudio transversal, 502 españoles con #DolorCrónico respondieron una encuesta respecto a la situación frente al #COVID19 en la que se incluyeron preguntas sobre dolor, estrategias de afrontamiento, desencadenantes y variables. https://t.co/bRWlleOriu	Lit-News_mentions
5316	300120	Jajajaja, bueno pasaría mis fotos de bb pero están en Perú 😂 mmm así que ya que estamos con la onda de los dibujos quiero la pantera rosa de icon 😂 no es mi dibujo fav pero es el primer peluche que me regalaron y al único que soporto x que los peluches no me gustan	non-personal_reports
6784	109329	La broma de mal gusto de Marian Farjat: fingió ser china y tener síntomas de coronavirus   https://t.co/NthMxWLvAf	Lit-News_mentions
4397	202263	Dia 9 de cuarentena: No me va a matar el coronavirus pero voy a morir intoxicada por mis inventos de comida.Hola ma? Me podrías armar viandas así las congelo? Grax	Self_reports
8037	102284	¿Sabías Que? En general, los síntomas principales de las infecciones por #COVID19 suelen ser: • Secreción y goteo nasal. • Tos. • Fatiga. • Dolor de garganta y de cabeza. • Fiebre. • Escalofríos y malestar general. • Dificultad para respirar (disnea)#QuédateEnCasa https://t.co/hPVIzoYifm	Lit-News_mentions
4997	303847	había sido algo momentáneo pero me comenzó a doler la garganta terrible. Tenia flema, estaba tosiendo y no podía pasar líquidos. Todo apuntaba a que me había llegado el virus, al siguiente día fui a hacerme la prueba antígena y di positivo al maldito coronavirus.	Self_reports
4005	304275	@luiggicavalieri Luiggi debemos ayudar al presidente con la campaña contra el covid19 esto es cuestion de conciencia a mi me contamino una vecina que no sabia que era positiva cuando lo supo era tarde menos mal que yo al sentirme rara me cambie de cuarto y las fiebres me empezaron estando aislada	Self_reports
7809	104578	Cómo ir al super sin contagiarse de Covid-19 https://t.co/bcI9cLPYK9 @SoniaManzano929 te comparte estos funcionales tips para hacer el super 🎶💖	Lit-News_mentions
6623	105590	“La prueba del vinagre”: Militares de EEUU aplican un test para detectar el coronavirus sin fiebre (asintomático), le dan a oler un pequeño algodón humedecido en vinagre y confirmar si sienten el olor del vinagre o no, Anosmia 60% = COVID19 asintomático  https://t.co/xLcu49SvtM	Lit-News_mentions
3334	101394	@Salud_Ec @OIMEcuador #omicron #covid19 es GRAF3N0+4NT3NAS y tiene CUR4 https://t.co/o5RHBPBG19 CONFIRMADO #VacunaCOVID19 con TOXICOS lee https://t.co/j7YBQ0Y4f3 MIRA DENUNCIA de científicos EN VIVO 4:30PM https://t.co/Ce6Eat3ttT   #Planvacunacion #Juntosporlasalud #Sinovac @AsambleaEcuador @Arcsa_Ec https://t.co/5L6Ykil1Ec	Lit-News_mentions
2196	110784	"😷 "" llevo tres días con dolor de barriga y diarrea y un poco de gases, ¿puede ser un síntoma de coronavirus?  (...)🙏 Tus consultas online sobre #salud de forma fiable, gratuita, segura y accesible.📺 https://t.co/NLpspjqIPK ℹ️https://t.co/fX5GN0gJDZ https://t.co/bBJsczmXwR"	Lit-News_mentions
167	304595	@leidymarmalade A un médico le impidieron el acceso a un centro comercial “del sur de Cali” porque apareció en una base datos de contagiados por Coronavirus , gracias a que lo ubicaron por su cédula	non-personal_reports
3846	100414	Descarga aquí el libro de prevención del #Coronavirus: «CONSEJOS BASADOS EN LA CIENCIA DEL MANUAL DE PREVENCIÓN DE CORONAVIRUS QUE PODRÍAN SALVAR SU VIDA.  👉🏼https://t.co/Zo5u3bAI2f   #CuarentenaEnFamilia  #JuntosEnLaPrevención   #PrevenirEsLaClave https://t.co/UvoNwRF4B3	Lit-News_mentions
1966	103471	Coronavirus: jóvenes son más propensos a perder el gusto y olfato que los adultos mayores https://t.co/ngKMyXHukz	Lit-News_mentions
3207	101655	Qué efectos transitorios y permanentes produce la estigmatización social asociada a la COVID-19? Fernando Giuliani analiza los procesos que llevan a algunos sujetos a manifestar acciones esquivas o agresivas hacia personas infectadas con coronavirus https://t.co/wYynDIELss La Paz https://t.co/YSXZnmMFJU	Lit-News_mentions
7101	105976	PRUEBAS ANTIGÉNICAS PARA DETECCIÓN DE #COVID19Si en los últimos 7 días presentas síntomas:Tos/Estornudo Fiebre 38°Dolor de cabeza Pérdida del gusto y/u olfato DiarreaEscurrimiento nasal De lunes a sábado de 8:00 a 16:00  H https://t.co/lSN0tnPVEr	Lit-News_mentions
486	303467	Ministra de defensa Yo no comulgo con el PSOE pero olé por Margarita Robles poniendo a Torra en su sitio, a faltado también decirle algunas palabras a Urkullu que también está yendo por su lado, ¿que se creen estos? el Coronavirus no entiende de regiones.	non-personal_reports
460	110924	Los requisitos de la confesión. A propósito de la nota de la Penitenciaría Apostólica sobre la confesión en tiempos de COVID-19 #COVIDー19 #SantaSede #Confesion https://t.co/3TwFiENOdc https://t.co/zmOBwqpFlX	Lit-News_mentions
778	105894	El proyecto, bautizado como CDCVA (COVID-19 Detection by Cough and Voice Analysis), plantea un «enfoque innovador», basado en la inteligencia artificial, para detectar el virus en función de los patrones de voz y tos de las personas afectadas https://t.co/BgjBtmRm1m #coronavirus https://t.co/Am6syCVbpJ	Lit-News_mentions
473	304129	@alicfka Recibí AstraZeneca el miércoles al mediodía. Tomé paracetamol desde la tarde. A la noche, escalofríos y dolores articulares. El jueves lo pasé durmiendo. Ya me siento mejor. En ningún momento hice fiebre.Las molestias son esperables, pero la covid-19 es peor. Que vaya confiada.	non-personal_reports
3541	111492	¡ATENCIÓN!📍|📣 😱🔥 Exjefes de la empresa Pfizer piden cancelar la vacuna del covid-19 pues contiene efectos secundarios ¿Cuales son? ¡Aquí te los contamos!👇https://t.co/OjkGoqjYcP	Lit-News_mentions
8224	100740	Desde ASEPY🇵🇾 contamos con un equipo de trabajo voluntario que te va a ayudar a preparar tu solicitud para acceder a los créditos COVID-19 🙌🏻  Completá el formulario en el link https://t.co/ACPRnGNvY3@amifera @STANCDV @Santula @javierpanza @TotoGonzalez @bdefelippe https://t.co/8cwA9MDXwA	Lit-News_mentions
533	108605	Distribuye el @CespCampeche  productos de protección y material de difusión contra el Covid-19 en Alfredo V. Bonfil, Nohakal, Tixmucuy y Pich. Leer nota completa: https://t.co/Th95prj4lE https://t.co/89B8JgOQi6	Lit-News_mentions
1589	104104	Dolor de testículos sería el nuevo síntoma del coronavirus, según estudio https://t.co/Q8VvQOuOkz a través de @PanamericanaTV	Lit-News_mentions
1786	202947	habia mosquitos y pusieron una de esas pastillas tipo veneno dios yo no me muero ni por coronavirus ni por dengue yo me voy a morir por intoxicacion	Self_reports
4969	203051	@MINSAPma @tvnpanama @TReporta Madrugue a las 4 am hoynal C.S.Las Mañanitas hacerme isopado por sospecha de COVID19 a las 7 am una enfermera filtrando me dijo que por tener fiebre iban a llamar en ir a mi casa son las 1:21 pm nadie aqui me morire esperando	Self_reports
8952	105658	@reglaazotadora Los ingleses piensan otra cosa.https://t.co/7FztmjqaSDDatos de los sindicatos (tomar con pinzas) indican mas de un 300% de posibilidad de contagio en maestroshttps://t.co/g9g5Vt0OQl https://t.co/PSocUF8GYv	Lit-News_mentions
4378	105505	LONDRES (AP) — La Agencia Europea de Medicamentos dijo el viernes que inició un proceso de autorización acelerado para un tratamiento experimental contra el coronavirus ... ➡ https://t.co/S5yrLCqMkU #COVID19 #Europa #Medicina	Lit-News_mentions
5204	102368	Mitos y verdades tras la presunta detección de Covid-19 en un empaque de carne argentina a China - Mira la noticia completa: https://t.co/VPwlKVlk22 https://t.co/hmlDybumBe	Lit-News_mentions
2573	101459	Estos son los municipios y estados que cumplen con el #QuédateEnCasa https://t.co/ZvqdSa2B7i #Coronavirus #COVID19 https://t.co/1tWDTwvS9W	Lit-News_mentions
776	303451	@Mr_snif Ojo con eso. El 22 de abril fui de urgencia a la guardia del santojanni (perdi la vision, terrible dolor de cabeza y el same no me dio bola, me llevo mi vecina en taxi) y habia una chica doblada de dolor a la q le habian suspendido la cirugia de vesicula x el coronavirus. Cuando+	Self_reports
4764	302112	#HazloDePelícula#SamsungPlaygroundMx@samsungmobilemxAl realizar esta ilustración me inspire en mi papá que está superando el Covid19, aún que la vida se nos puso patas para arriba estamos juntos, si ganará sería un regalo para el.Pelí: Mi papá es un gato https://t.co/KImrTuM3kF	non-personal_reports
7604	102592	Proteccionistas exigen cuidado de perros callejeros | perros, Alimentos, coronavirus https://t.co/MZ5aOm0MWU	Lit-News_mentions
