	id	Tweet	Claim	Stance	Premise
8526	1322873183146528768	@lisanandy @Keir_Starmer Also, if the PM had acted earlier - they would have been off for half-term ANYWAY.   The PMs inaction caused this to affect children's education. Not ours.  CloseTheSchools  CloseSchoolsNOW   This lockdown will not work with schools open!	school closures	FAVOR	1
8527	1252190749266972673	Still recovering from illness and I come down stairs to my wife working from home on a conference call basically entirely in French ... I didn't even know my wife spoke French 😂 26 yrs I ve known her. StayAtHomeSaveLives backtoschool COVID19 lockdown	stay at home orders	FAVOR	0
8528	1248157088062324737	Here's some fun activities for you to try today!👍 This group have had experience as PE teachers and talk you through some games to do at home!🏃🏻‍♂️🏃🏽‍♀️ Give them a go!👇 StayAtHomeSaveLives ThisIsPE 	stay at home orders	NONE	0
8529	1246877034728620032	Who having a Sunday party? Invite me via social media man. I was not built for this lockdown life. LockdownNow bahamaslockdown IsolationLife coronavirus	stay at home orders	NONE	0
8530	1242764041950543872	If Prince Charles’ diagnosis isn’t a sobering thought, I don’t know what is. This virus knows no boundaries StayAtHomeSaveLives COVID19 coronavirus PrinceCharles	stay at home orders	FAVOR	0
8531	1242353328450875399	Something to keep you company during LockdownNow LockdownSA lockDownSouthAfrica CoronavirusInSA	stay at home orders	NONE	0
8532	1243525190920830978	Normally the beautiful blue skies that have been here for days would have been obscured by many contrails.  We have forgotten those clear skies.  Lets try and remember when normal times return.  StayAtHomeSaveLives  ClimateEmergency	stay at home orders	FAVOR	1
8533	1242386154005151745	LockdownNow LockdownSA Covid19SA	stay at home orders	FAVOR	0
8534	1242035269521395712	LockdownNow 23March Rajguru Italy martyrsday OneNationOneDestiny trump Covid_19india COVID19outbreak COVIDー19	stay at home orders	NONE	0
8535	1239380659463847936	@myogiadityanath Sir CITY MONTESSORI SCHOOL even after the school closure order is calling all teachers which is a huge threat for the staff and their families and can cause RAPID CORONA VIRUS OUTBREAK CloseTheSchools  SAARCfightsCorona	school closures	FAVOR	1
8536	1308415705151418368	NYT COVID Data Tracker Tues., 9.22.2020 - U.S.|COVID-19 INFECTION RATE|United States is 2.10% of pop. (slight increase). NEW CASES; 54,874. TOTAL CASES; 6,880,600. WearADamnMask SchoolsMustShutdown WearAMask SocialDistance ✔️  [	face masks	FAVOR	0
8537	1327594462818820096	CloseTheSchools PutSchoolsInTheLockdown ParentStrike	school closures	FAVOR	0
8538	1290704995999002624	As someone with PTSD, I really feel bad for the kids that are going to suffer because of adults making seriously risky choices; do you really want to have the conversation with your child about why you didn't keep them safe? SchoolsMustShutdown SafeKids COVID19 🙄	school closures	FAVOR	1
8539	1286672455252226048	OpenSchools BackToSchool2020 accountability	school closures	AGAINST	0
8540	1242155250531749888	LockdownNow COVID19 coronavirus	stay at home orders	FAVOR	0
8541	1242364567306547200	Hand and santatize just went up this morning, I’ve sold out my stocks. Lawd!  One bottle 900 Dozen 9,500  LockdownNow COVIDIDIOTS 	stay at home orders	NONE	0
8542	1242583137940455424	StayAtHomeSaveLives  FlattenTheCurve 	stay at home orders	FAVOR	0
8543	1242283377857888258	@TomJChicago @bevdevwarrior Exactly @TomJChicago Trump knows this week &amp; next the numbers are going to climb dramatically. He’s totally freaked out! He can’t control anything most importantly himself! StayAtHomeSaveLives COVID19	stay at home orders	FAVOR	1
8544	1238414807683887104	Everythings are getting postponed and delayed , Except Schools 😡  CloseTheSchools  CoronaOutbreak	school closures	FAVOR	0
8545	1247522686739177476	@Twitter  @TwitterIndia StayAtHomeSaveLives  WorldHealthDay	stay at home orders	FAVOR	0
8546	1282768669102075905	ReopeningSchools SchoolReopening	school closures	AGAINST	0
8547	1306249951979151360	Its been only two weeks that the schools opened in Quebec , my children already got the flu virus from the school , and over 300 children in QC teated + for covid19 , imagine if just the flu make them sick how painful covid19 could be for the little ones , CloseTheSchools COVID	school closures	FAVOR	1
8548	1253723726073540615	StayAtHomeSaveLives lockdown Cheers Weekend 😋😉	stay at home orders	FAVOR	0
8549	1287335329230274563	@KadriM16 @Francis_Joseph @CMOGuj @vijayrupanibjp @imBhupendrasinh @HRDMinistry @DrRPNishank @OfficeOfSDhotre @PMOIndia @fayedsouza @narendramodi Sure. Already fees are collected and parents have given. And also ready to give once schools reopens. But No Fees No Education is a wrong formula! @PMOIndia @narendramodi @imBhupendrasinh @vijayrupanibjp @CMOGuj SaveOurSchools mychildmychoice	school closures	NONE	0
8550	1322990930119532549	I have to love algorithms and targeted adverts on a Sunday night before returning to education tomorrow. CloseTheSchools NEU	school closures	FAVOR	0
8551	1243575838722981888	StayAtHomeSaveLives HelptheNHS   10/ 	stay at home orders	FAVOR	0
8552	1242407868923629569	Please 🙏 StayAtHomeSaveLives COVID19Pakistan ASTAGHFIRULLAH 	stay at home orders	FAVOR	0
8553	1291036624801890307	ReopeningSchools ? Here's what you need to know about PPE and facemasks  teachers might be wearing if there is a  SchoolReopening in your district. StaySafe	school closures	FAVOR	0
8554	1242499361126244358	@narendramodi Very Good Decision of LockdownNow 21daysLockdown only TRUE PATRIOTIC Indians NOW  CAN BEAT Coronaindia by following @PMOIndia’s guideline।                             अब_पड़ेगा_कोरोना_को_रोना  👍🏻🇮🇳 जयहिंद IndiaFightsCorona IndiaVsCorona	stay at home orders	FAVOR	0
8555	1429771420456869888	SchoolReopening is The Ultimate SuperSpreaderEvent.🤧100s of Kids in Closed Spaces for Hours Wearing Facemasks Improperly Because They Can't Breathe.😷msnbc foxnews nytimes cnn wsj cnbc politico huffpost newsmax oan gop npr fox nyt wapo nbc cbs aarp cdc pbs	school closures	FAVOR	1
8556	1242201291541098497	As much as Boris Johnson irritates the shit out of me and needs a haircut asap , I think he’s actually been doing as much as he can to protect the vulnerable and help the NHS, as well as trying to give us as much freedom as possible. StayAtHomeSaveLives LockdownNow	stay at home orders	FAVOR	1
8557	1242326913315745792	LockdownNow StayAtHomeSaveLives COVIDIOTS WorkFromHomeLife StayHome	stay at home orders	FAVOR	0
8558	1257320830960197637	endthelockdown  EndTheShutdownNow EndTheShutdown   @fordnation @normmillerpc	stay at home orders	AGAINST	0
8559	1287342477423202312	Banning fees for online classes is not correct. They listen to the teacher &amp; it's a good mode of education in the current scenario. Are you suggesting that the do it for free? SaveOurSchools RightToLearn @imBhupendrasinh @vijayrupanibjp @PMOIndia	school closures	NONE	0
8560	1242396595079036928	I’ve been making some colouring sheets to help with creativity &amp; to pass the time in this current climate! Requests welcome ☺️🎨✨  More info and downloads can be found in this Google Drive -   safe! 💕🎨✨  StayAtHomeSaveLives UKlockdown StayHome 	stay at home orders	FAVOR	0
8561	1287310291294752768	SaveOurSchools pmo	school closures	AGAINST	0
8562	1321739045572149248	"@Parents_Utd  @Laboursupportuk  @DmodosCutter  @NHSSTAFFCOVID19  CloseTheSchools   When you don't suppress Covid...this will get much worse. Arrogant Tories, COVIDIOTS, media ""journalists"" please, please, note even with private health it's the SAME.  "	school closures	FAVOR	1
8563	1242433539766996997	StayAtHomeSaveLives BreakTheChain	stay at home orders	FAVOR	0
8564	1242356740865134592	@ashoswai Thats why Swine like u are only being hired in Masala Universities.. StayAtHomeSaveLives  LockdownNow  COVIDIDIOTS	stay at home orders	FAVOR	0
8565	1251955485894459393	🎶We are all in this together🎶  StayAtHomeSaveLives StayatHome 	stay at home orders	FAVOR	0
8566	1242495291388915712	Present @AkhilAkkineni8 Be Safe in Home Hyderabad👍 Requesting To All please StayAtHomeSaveLives CoronavirusLockdown	stay at home orders	FAVOR	0
8567	1254560322129588229	@dbongino The only way is to gather in public and protest in large numbers. Send a message to the real people behind the shutdowns. OPENAMERICANOW EndTheShutdown coronavirus	stay at home orders	AGAINST	0
8568	1338506562583863297	@balmy85 It's been so nice interacting with you, but I'm going to log off and go to work. B C N U. CloseTheSchools CloseTheSchoolsNOW SafeForChristmas	school closures	FAVOR	0
8569	1242463110495002625	StayAtHomeSaveLives  KCR TelanganaFightsCorona 	stay at home orders	FAVOR	0
8570	1242381627264655361	आधार पैन ल‍िंक की डेडलाइन 30 जून, विवाद से विश्वास स्कीम भी 30 जून तक बढ़ी StayAtHomeSaveLives StayAtHome StaySafe lockdown CoronavirusLockdown StayHomeStaySafe IndiaVsCorona StayHomeIndia	stay at home orders	FAVOR	0
8571	1242191543622131714	Asda app locked down Tesco site crashed  Now there’s panic  LockdownNow UKLockdown	stay at home orders	NONE	0
8572	1322777503157669889	CloseTheSchools now ! closeschools CloseSchoolsNOW life is more important than education at this moment in time closetheunis now Trending SavetheNHS	school closures	FAVOR	1
8573	1281334954576752640	(2/2) spreader source. Thank you for your strong focus on the SchoolReopening issue, and I encourage you to keep it in the forefront. Without dramatic interventions/accommodations for already-aging public school infrastructure, this social experiment will fail. schoolsreopening	school closures	FAVOR	1
8574	1287365096738566147	It is not a good idea to expect private schools not to take fees from students and hold back the salaries of teachers, who work hard and are also conducting online classes now. SaveOurSchools RightToLearn @imBhupendrasinh @CMOGuj	school closures	NONE	0
8575	1361173690788970496	Those priorities need to be included in the conversation on how to mitigate the impact of this current pandemic. We have asked a lot to our youth already. Maybe it’s time to reward them and give them their life back. ReopeningSchools reopenuniversities	school closures	AGAINST	1
8576	1267022635667525632	@10DowningStreet Or better still, listen to the scientists.  StayAtHomeSaveLives BorisOut	stay at home orders	FAVOR	0
8577	1284635894834757635	@HKrassenstein NotMyChild  NotMySpouse  NotMyParents  NotMyGrandparents  NOTMyAMERICA!!!😠😠😠	school closures	NONE	0
8578	1300837597049024512	Indeed there are bigger issues... But  need to watchout for these kind of stuff as well when planning SchoolReopening during COVID__19  pandemic	school closures	FAVOR	0
8579	1242250543097143298	Today in the midst of this accelerating Coronavirus Outbreak, I feel that people of the world are just one family. Confronting the same enemy. StayAtHomeSaveLives CoronavirusInSA lockDownSouthAfrica UKLockdown LockdownNow lockdown Barr DrBirx LockDownNigeria Covid19SA	stay at home orders	FAVOR	0
8580	1329553067965116418	@nbc6 CloseTheSchools remotelearning until vaccine.  Schools super spreading ! Stop putting kids health and teachers lives on the line ! @GovRonDeSantis	school closures	FAVOR	1
8581	1242461662310998016	21 din nhi sambhle toh Desh aur aapka parivar 21 saal peeche chala jayega : Modi says not as a PM but as a family member 🙏 StayAtHomeSaveLives COVID2019	stay at home orders	FAVOR	0
8582	1242324398935171074	Remember this? We used to solve this but now we don't remember games like this. LockdownNow StayAtHomeSaveLives QuarantineLife ChildhoodMemories @danikbhaskar	stay at home orders	FAVOR	0
8583	1285803812926652420	SchoolsMustShutdown COVID19 Louisiana GovJohnBelEdwards	school closures	FAVOR	0
8584	1252629221891018753	Well, my dumb AF governor believes we can start “opening up” again🤦🏾‍♀️ even as our Covid-19 cases/deaths rise. All I’m saying is, I voted for @staceyabrams 🤨 If you can, StayAtHomeSaveLives and write ✍🏽	stay at home orders	FAVOR	1
8585	1242696725208412161	to all men who are loosing their mind during StayAtHomeSaveLives  Now you know how it feels when you force your wive to stay at home all their life !! CoronaVirusPakistan  lockdownpakistan	stay at home orders	FAVOR	0
8586	1446831500591239169	Things to do while in SaferAtHome. 503:  Do good. KeepTheFaith	stay at home orders	NONE	0
8587	1242573368886509569	Just remember after this we will be living our best lives for next 12 months LockdownNow COVID19	stay at home orders	AGAINST	0
8588	1305860991457144833	“Could you bring me some bacon?” ReopeningSchools TuesdayMorning	school closures	AGAINST	0
8589	1245635199037104132	@thebodycoach my teenage daughter planning her fancy dress costume for Friday. Thanks for  energising my family 👏 StayAtHomeSaveLives keepfit keepsmiling  HDxxx	stay at home orders	FAVOR	0
8590	1266759377492627456	@MrPaulHampton @devisridhar @scotgov @GOVUK @NicolaSturgeon How nice of you to try and explain. I'm a so called *sheltered* person .My instructions are clear. StayAtHomeSaveLives in SelfIsolation. I can cope with that. My fears are the Government's ability to cope/police, people not following their 'clear' guidelines. StaySafe	stay at home orders	FAVOR	1
8591	1349269978164453376	So schools are still preparing to open come Jan 27th... really @DBE_SA @DBE_KZN this is worrying. As long as there is no beds in hospitals my kid will not go back to school. ReopeningSchools kzn education educationdepartment COVIDSecondWave	school closures	FAVOR	1
8592	1237798754717184008	I was proud to be able to submit written testimony and support Dr. Farrel as he read his testimony to the senate yesterday alongside Stephanie Walrab &amp; Jim Edwards. The Senate members asked us a few questions and seemed amicable. SaveOurSchools SchoolsBelowAdequacyNeedFunds	school closures	NONE	0
8593	1242119973679640579	Contrary to popular belief, crises often bring out the best in people. Here are four ways we can encourage more cooperation and compassion in the midst of our COVID-19.  LockdownNow StayAtHomeSaveLives  COVID19 Coronavirus	stay at home orders	FAVOR	0
8594	1242684126429233153	21 Days Locked 🔒 Stay Home Everyone &amp; Stay safe to LockdownNow StayHomeIndia  IndiaFightsCorona StaySafe   @dhanushkraja Thalaivaaaaaa  Karnan jagamethanthiram   @DirectorS_Shiva  @B_RAJA_ @vinod_offl 	stay at home orders	FAVOR	0
8595	1385946371304329228	Things to do while in SaferAtHome. 373:  Recycle!  Joined me this morning at the northern Wisconsin state fairgrounds and bring in your recycling. They are excepting all computer electronics, household appliances, batteries, etc.  KeepTheFaith 	stay at home orders	NONE	0
8596	1242398071440453633	StayAtHomeSaveLives  COVIDIDIOTS 	stay at home orders	FAVOR	0
8597	1290772266268209159	Stay at home...you can take pictures there too 🧡 StayAtHomeSaveLives Camera musician singer songwriter ArtistOnTwitter 	stay at home orders	FAVOR	0
8598	1242049209697579008	Please do lockdown everywhere in every city. There are many people who r educated but Dumbo which r roaming &amp; risking others life. @PMOIndia @CMOGuj  LockdownNow very_strictly	stay at home orders	FAVOR	1
8599	1263598223245160451	👏👍 endthelockdown endthelockdownnow EndTheShutdown endtheshutdownnow Scamdemic  Trump, in Michigan: 'We're not going to close the country' if there's a 2nd wave of coronavirus cases  	stay at home orders	AGAINST	1
8600	1287317939008372736	SaveOurSchools The Online classes are started because the schools were closed if the online classes are closed then the students will suffer including me from lack of education and teachers will suffer from lack of income.	school closures	AGAINST	1
8601	1270435113558593536	SaferAtHome NewOrleans PhaseTwo • Mayor LaToya Cantrell today at 3pm on @wbok_1230 and at 4:30 on	stay at home orders	NONE	0
8602	1246845239844880390	If you are going for a walk outside or doing grocery shopping, make sure you stay two metres apart from others at all times.      StayAtHomeSaveLives COVID19 BestWarwickshire 	stay at home orders	FAVOR	0
8603	1242725574772170753	Alarming situation: Mardan Coronavirus update Out of 43 suspected from UC-Manga, Mardan 39 results positive.  StayAtHomeSaveLives CoronavirusPandemic CoronavirusLockdown	stay at home orders	FAVOR	0
8604	1349946270316703744	OpenSchools  Everything is open, why not schools?  OpenSchools	school closures	AGAINST	1
8605	1248329829122015232	The Colts have loved finding new ways of playing football in the lockdown! ⚽️  StayAtHomeSaveLives   StayAtHomeChallenge SocialDistancing  Coleshill @ManUtdWomen @MOTDMag @BBCMOTD @ITVCentral @bbcmtd @SoccerAM @BCFC_Community 	stay at home orders	FAVOR	0
8606	1242004110922022912	Take lockdown seriously: Modi Prime Minister Narendra Modi on Monday appealed to the countrymen to take the lockdown seriously and protect their families along with them. LockdownNow Covid_19india CoronaUpdatesInIndia Coronaindia PMModiOnCorona IndiaFightCorona NEWS	stay at home orders	FAVOR	0
8607	1242524344141533186	@CMOfficeUP @myogiadityanath StayAtHomeSaveLives SocialDistancing NarendraModi	stay at home orders	FAVOR	0
8608	1242409659035717632	Salute u all @sindhpolicedmc StayAtHomeSaveLives COVID19Pakistan 	stay at home orders	FAVOR	0
8609	1379590512672407557	He has no plan. He's a puppet of the teachers union and he knows nothing about SpEd.  OpenSchools OpenSchoolsNow SchoolChoice moms4fape 	school closures	AGAINST	0
8610	1242574625168445442	WA president of the AMA. He has saved lives, he has convinced many people StayAtHomeSaveLives he is who we should follow, not some waffler like ScottyFomMarketing COVID19au coronavirusau australialockdown	stay at home orders	FAVOR	0
8611	1267153899909255174	7pm twitterstorm NotMyChild FiveTests  Pass it on  Add hashtags if you want a retweet RT 	school closures	NONE	0
8612	1287332916050014213	Lockdown! Staying home!Missing friends! Transition to virtual learning! Missing regular school! Getting equipped for online classes! And now missing online classes too! Isn't it too much for our children? Why deny education? SaveOurSchools @CMOGuj @imBhupendrasinh righttolearn	school closures	AGAINST	1
8613	1242397600877137920	People are slowly getting adjusted to LOCK DOWN . Can we before tonight call 10 persons on our phone book &amp; ensure  StayAtHomeSaveLives  StaySafe  StayHome	stay at home orders	FAVOR	0
8614	1291156159777431553	ReopeningSchools roundtable discussion with Central Alabama school superintendents on WVTM13   	school closures	NONE	0
8615	1290206047651549184	@BenFordhamLive @PoliBard @TimSmithMP Third World, you should be so lucky, Leper Colonies don’t actually get a world ranking. WearADamnMask WashYourHands SocialDistancing StayAtHomeSaveLives  And try to get comfortable. Six weeks is a l o n g time. DanielAndrews RulesofSurvival	face masks	FAVOR	0
8616	1242367431546417158	My daughter opened a bottle of wine after Boris’ address last night to celebrate being an introvert 😂 LockdownNow lockdownuk StayAtHomeSaveLives COVID19 COVIDー19 staysafe Boris BorisJohnson BorisBriefing wine introvert HeresToTheIntroverts	stay at home orders	FAVOR	0
8617	1252596709273763842	StayAtHomeSaveLives CoronavirusLockdownUK coronavirus	stay at home orders	FAVOR	0
8618	1273856985100955648	Bonjour☀️Good morning☀️ Happy Friday all 💋😘 StayAtHomeSaveLives  RestonsPrudents  takecareofyourself takecareofeachother 	stay at home orders	FAVOR	0
8619	1301847986557857794	"The Saga Continues😏  ""NYC signs yellow bus contracts, but it’s unclear if buses will be rolling on the first day of school""  via @ChalkbeatNY   ReopeningSchools nyc"	school closures	NONE	0
8620	1283881946846814209	NotMyChild   NotMyKid   TeachersVote   TeachersForBiden 	school closures	FAVOR	0
8621	1255886362974265344	This is amazing, what a lovely idea @LincsCathedral ❤️👏🏻  StayAtHomeSaveLives  ClapForOurCarers LightItBlue 	stay at home orders	FAVOR	0
8622	1242466950057308165	India under LOCKDOWN for 21 days.. I miss u arhaam ❤️❤️❤️.. will see u as soon as i can StayAtHomeSaveLives StayHomeIndia coronaupdatesindia LockdownNow lockdownindia @narendramodi @PMOIndia @DRDO_India @DefenceMinIndia	stay at home orders	FAVOR	0
8623	1242197424229224448	@shark_1234 I'm confused too! I think it's a polite way of saying lockdown! LockdownNow coronavirusuk	stay at home orders	NONE	0
8624	1242511500893458432	کورونا سے ڈرنا نہیں لڑنا ہے LockdownNow LockdownNow  StayAtHomeSaveLives DrQadriGuidesOnCorona NewProfilePic 	stay at home orders	FAVOR	0
8625	1289325772054753280	NotMyChild SchoolReopening will be an unholy disaster for in person classes.	school closures	FAVOR	1
8626	1332138422341939202	Oh for fucks sakes. CloseTheSchools FireLecce	school closures	FAVOR	0
8627	1288686040375468032	Link for new Victorian restrictions announced today. WearAMaskPlease😷   StayAtHomeSaveLives 	face masks	NONE	0
8628	1244187638644576256	Avoid gatherings with friends and family. Keep in touch using remote technology such as phone, internet, and social media       StayAtHomeSaveLives COVID19 BestWarwickshire 	stay at home orders	FAVOR	0
8629	1378123233497645062	These are public school teachers. Do you want these people near your kids?  OpenSchools OpenSchoolsNow SchoolChoice moms4fape 	school closures	AGAINST	1
8630	1285585250236747776	NotMyChild TrumpVirusCatastrophe	school closures	NONE	0
8631	1322933428644360200	Schools are safe: Also schools: Billy fighting Taking phones from students bare handed No space between students and/or staff Not giving proper guidance Kids not told to properly social distance...  CloseTheSchools UK	school closures	FAVOR	1
8632	1431598351393329160	@ndtveducation @ndtv Prolonged closure of Schools  has affected the physical &amp; mental health of kids..Schools r open in more than 180 countries..France &amp; Sweden didn't close the Schools 4 a single day..@UNICEF &amp; @UNESCO says that Schools shd be last to close &amp; 1st to open.OpenSchools SaveEducation	school closures	AGAINST	1
8633	1443183395379429382	BMC chief @IqbalSinghChah2 SchoolReopening Mumbai  Schools in Mumbai WILL reopen on October 4th 2021 for classes 8th to 12th.   Classes 1st to 7th will reopen on November 1st 2021, if all goes well.	school closures	NONE	0
8634	1346155626347585541	Important For CEV and CV parents if government tonight fail to CloseTheSchools or MakeSchoolsSafe	school closures	FAVOR	0
8635	1242195886530334725	they aint making the work bit clear tho, whats essential work? cause i know a few folk needing to work but wouldnt class as essential!also sayn groups of 2 of the same household only or by yourself but letting u go into work with 500 people etc LockdownNow COVIDー19	stay at home orders	AGAINST	1
8636	1242482767247462405	Plzd the ppl of gizzy are taking note &amp; staying home!!! Not a soul about StayAtHomeSaveLives backgardensarefull	stay at home orders	FAVOR	0
8637	1242220912725934080	Hi Mayor .@PeteButtigieg  How are you holding up? Yes, you are now hired. Wishing you health &amp; a safe return to the workplace w/ me at .@wetzelspretzels ‼🙌🏾 love, debbie LockdownNow .@jimmykimmel BailOutPeopleNotCorporations COVID19 COVIDActNow COVIDActNow  petebuttigieg	stay at home orders	NONE	0
8638	1243510543752839168	Ka kopo dula hae, o pholose bophelo  StayAtHomeSaveLives StayHomeSA 21daysLockdownSA COVID19SouthAfrica 21daysLockdown Day1  @GrooteSchuurHS  @ucthealthscience @health_za @dr_zwelimkhize 	stay at home orders	FAVOR	0
8639	1247917015500820483	StayAtHomeSaveLives but still get outside whilst isolating by going in garden CoronavirusLockdownUK	stay at home orders	FAVOR	0
8640	1242208717514383362	So true!  StayAtHomeSaveLives LockdownNow 	stay at home orders	FAVOR	0
8641	1248861400937578497	@GavinNewsom Then enforce a lockdown! LockdownNow FlattenTheCurve	stay at home orders	FAVOR	0
8642	1243795002091802624	Social distancing can help to save lives. Do your bit to help yourselves, your loved ones and your communities    StayAtHomeSaveLives COVID19 BestWarwickshire      	stay at home orders	FAVOR	1
8643	1267411813794267136	If we not allowed to share books what about the schools that are running short of textbooks ,paper ,toner etc ReopeningSchools AngieMotshega sabcnews level3lockdown schoolsreopening	school closures	AGAINST	1
8644	1250665530052075520	StayAtHomeSaveLives  StayHomeStaySafe StayHome   CoronaVirus COVID2019 coronavirusindia CoronavirusOutbreak COVID19 	stay at home orders	FAVOR	0
8645	1287361663574761477	SaveOurSchools Children wanting to learn - check Teachers wanting to teach - check Safe online tools for teaching available - check Government support -NIL  RightToLearn RightToTeach @vijayrupanibjp @HRDMinistry	school closures	AGAINST	0
8646	1242153173894266887	Doctor wife and husband served many and saved many Covid patients in Italy - both die together due to Corona virus .  Let's salute them and many such dedicated medical staff who succumbed to the virus. Show them some love💕🙏🙏 LockdownNow  COVID19 	stay at home orders	FAVOR	0
8647	1242406700616826880	@ScottMorrisonMP You talk of livelihoods. Livelihoods don't matter if there is no life. Please be clear in your messaging. StayAtHomeSaveLives stayathometosavealife livesfirst medtwitter PedsICU COVID19Aus critcare	stay at home orders	FAVOR	1
8648	1282019825745879040	@GovRonDeSantis @floridachannel tuned in, got no answers, how are kids going to wear a mask 8 hrs day, 5 days per week, social distance 6ft from each other?providing free sanitizer,ppe,thermometers to teachers, whose lives you're putting in negligent danger?  SchoolReopening HerdImmunity TrumpDeathToll134K	school closures	FAVOR	1
8649	1242092339931369474	Says the man who’s been IGNORING the World Health Organisation Scientific experts &amp; in doing so has absolutely CAUSED DEATHS. Says the man who STILL isn’t following their advice ‘test test test, isolate every case &amp; fully contact trace’  RESIGN NOW! LockdownNow boristhebutcher 	stay at home orders	FAVOR	1
8650	1252995102093594624	StayAtHomeSaveLives  CoronaInPakistan Karachilockdown  All womens ready for shopping CoronaHoax	stay at home orders	AGAINST	0
8651	1242255244651724800	A message from my dog Lucy StayAtHomeSaveLives @JustinTrudeau FlattenTheCurve	stay at home orders	FAVOR	0
8652	1349749983331844097	Amazing news! Our voices are being heard. SB 5037 has a public hearing scheduled in the Senate Committee on Early Learning &amp; K-12 Ed on Jan 18 at 1:30. We won’t stop advocating for our children and pushing leadership to do the right thing. OpenSchools AlignWithKids WALeg	school closures	AGAINST	0
8653	1250855034230845453	Bostin Black Country aye we? Stayin ‘ome we must be Saying ‘ta babs’ we will be ❤️🌈 StayAtHomeSaveLives ClapForOurCarers 	stay at home orders	FAVOR	0
8654	1338388628121284609	CloseTheSchools CloseSchoolsNOW @GavinWilliamson @educationgovuk	school closures	FAVOR	0
8655	1242360950453198848	Now A Days     ' एकान्त ' Is Better Than     '  देहांत '                  घर  पे  रहे  , सुरक्षित  रहे | LockdownNow StayAtHomeSaveLives  CoronavirusLockdown  WorkFromHomeLife	stay at home orders	FAVOR	0
8656	1242478864489734144	Once the scientists, doctors and every other help there are who will help us survive COVID 19, we will end up thanking GOD :)  LockdownNow COVID	stay at home orders	FAVOR	0
8657	1242348988520488962	बिनती सुन लो प्रभु 🙏 StayAtHomeSaveLives  CoronavirusLockdown  COVIDー19 	stay at home orders	FAVOR	0
8658	1239553849582424064	Just close them! This is ridiculous! How do you ask toddlers not to overshare? I see how parents send their kids sick to daycare all the time! CloseTheSchools coronavirusaustralia COVIDー19 Childcare sector calls for govt help as it braces for COVID-19 	school closures	FAVOR	1
8659	1242413288350244865	@DelamereAcademy  poor Oliver trying to consentrate with his crazy little sister  running would shouting at him 🙈 2x family points for working in such difficult circumstances StayAtHomeSaveLives homeschooling teachersneedapayrise	stay at home orders	FAVOR	0
8660	1242368385436000257	@BritishLand is offering its smaller food and beverage and leisure occupiers a rent freeze for three months. LockdownNow SmallBusiness tenants property RealEstate britishland   @EstatesGazette @PuiGuanM    	stay at home orders	NONE	0
8661	1292949092792971269	Educators: What has YOUR experience been like w/ SchoolReopening so far?  Share your strategies, questions, concerns w/ PBS @NewsHour EXTRA Summer Teacher Zoom Mtg on ReopeningSchools this WED. Aug. 12th 3pm ET w/ @NicholasFerroni &amp; @saribethrose  RSVP:  	school closures	NONE	0
8662	1245636348888768517	Our podcast is a place where the best music is on.  In these times of isolation music can connect us.     StayAtHomeSaveLives MusicIsLife 	stay at home orders	FAVOR	0
8663	1345108367065444354	@lacancircle This one goes out to @GavinWilliamson  CloseTheSchools safeschools	school closures	FAVOR	0
8664	1242381455604490240	@kinglozzer At least you can say you StayAtHomeSaveLives - not sure about the artistic skills on show though... Stick to programming 😁	stay at home orders	FAVOR	0
8665	1242089101169483776	People should stay at home for their safety rather than going out ! Atleast first do check what you people are doing outside? Lets take the step to stay at home rather than insisting government for proper lockdown 🤞🏼  LockdownNow   پلیزگھرپررہیں	stay at home orders	FAVOR	0
8666	1281595732689129473	@thelearningloop Thank you.  There is no winning here. Only thing I am certain about is that no one will be happy. 😢 SchoolReopening distancelearning COVID__19	school closures	FAVOR	0
8667	1275575794987827200	Here is today's TNA download NWA/TNA 99:  @fan_nwa @MEnreallife @midcardstatus @WrestleSketcher @rasslinmr @thisisgaryhorne @ViletsVarieties @FirstTwoThird @Larry112066 @Santa_Vol @MichaelHenry870 @RiotAct74 @Celts200834 @rstinson4  SaferAtHome  TNA NWA 	stay at home orders	NONE	0
8668	1289243448550125569	NotMyChild buthereallyis	school closures	FAVOR	0
8669	1287314400836071424	SaveOurSchools Learning can remove ignorance, be it online or offline. Want to try @imBhupendrasinh ?  RightToLearn RightToTeach @vijayrupanibjp @HRDMinistry	school closures	AGAINST	0
8670	1242045168351469568	Kolkata reports 1st Death in Coronavirus: করোনার থাবায় কলকাতায় প্রথম মৃত্যু LockdownNow KolkataReportsCoronaDeath 	stay at home orders	NONE	0
8671	1281667972126441473	Thanks for the PSA, people should wear masks. They should also stay home but they need homes for that! 🏠 You should issue an eviction ban to make sure people have a space to be SaferAtHome KeepColoradansHoused copolitics	stay at home orders	FAVOR	1
8672	1323705255775870976	CloseTheSchools schoolclose	school closures	FAVOR	0
8673	1345562201269153792	CloseTheSchools CloseSchoolsNOW CloseAllSchools I stand with the teachers. StayHome StillShielding ShieldingSavesLives	school closures	FAVOR	0
8674	1255867367017545728	@andrewgolf3 @AndyBower9 @JackBrooksUna @stephenwharvey Do you know him Andy. Have you got his mobile ? If he’s not been jailed I wouldn’t mind making up a fourball 🙈 StayAtHomeSaveLives ProtectTheNHS lockdown 🇬🇧🙏🏻💪🏻👍🏻	stay at home orders	FAVOR	0
